glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
FL-2003-000062-SOM,2003-000062,17781,FL,flood,SOM,"Lower Jubba, lower and middle Shebelle regions",5.152149,46.199616,0.0,0.0,0,2003,5,4,A,0,0,0,0,,0,,EM-DAT Disaster No. 20030204
FL-2002-000715-SOM,2002-000715,11177,FL,flood,SOM,"Buale (Middle Juba region), Hagar, Afmadow (Lower Juba region)",5.152149,46.199616,0.0,0.0,0,2002,11,0,A,0,0,0,0, km?,0, (Flood),
AC-2002-000262-SOM,2002-000262,11191,AC,tech. disaster,SOM,Mogadishu,2.0333333,45.35,0.0,0.0,0,2002,4,22,A,11,40,0,0, ,0, {Bakara Market} (Misc:Fire),
AC-2002-000255-SOM,2002-000255,11192,AC,tech. disaster,SOM,Red Sea,13.5137103,41.7606472,0.0,0.0,0,2002,4,2,A,90,0,0,0, ,0, (Water),
EP-2002-000221-SOM,2002-000221,11194,EP,epidemic,SOM,"Banadir (Mogasdishu), Lower Shabelle (Merka), Middle Shabelle (Jilib and Haranka), Hiraan (Belet Weyne), Bari (Bossasso) regions",5.152149,46.199616,0.0,0.0,0,2002,4,12,A,63,0,0,1191, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
EP-2002-000169-SOM,2002-000169,11193,EP,epidemic,SOM,Shabeellaha region,5.152149,46.199616,0.0,0.0,0,2002,2,20,A,30,0,0,0, vaccinated,0, (Measles),
EP-2001-000728-SOM,2001-000728,11179,EP,epidemic,SOM,Hargersa town,5.152149,46.199616,0.0,0.0,0,2001,10,13,A,33,0,0,111, vaccinated,0, {Meningococcal disease} (Meningitis),
DR-2001-000718-SOM,2001-000718,11180,DR,drought,SOM,"Garbaharey, Burbudo districts (south), Gedo, Bay, Baakool regions",5.152149,46.199616,0.0,0.0,0,2001,12,0,A,0,0,0,500000, km?,0, (Drought),
FL-2001-000653-SOM,2001-000653,11181,FL,flood,SOM,Jilib,0.4919195,42.778437,0.0,0.0,0,2001,11,0,A,0,0,0,6500, km?,0, (Flood),
AC-2001-000513-SOM,2001-000513,11187,AC,tech. disaster,SOM,Mogadiscio,2.0333333,45.35,0.0,0.0,0,2001,9,11,A,22,27,0,0, ,0, (Misc:Explosion),
DR-2001-000397-SOM,2001-000397,11182,DR,drought,SOM,"Bay, Bakool regions",5.152149,46.199616,0.0,0.0,0,2001,6,0,A,0,0,0,1100000, km?,0, (Drought),
AC-2001-000256-SOM,2001-000256,11185,AC,tech. disaster,SOM,Aden Gulf,5.152149,46.199616,0.0,0.0,0,2001,5,18,A,86,0,0,0, ,0, (Water),
AC-2001-000255-SOM,2001-000255,11186,AC,tech. disaster,SOM,"Halgan (Buloburte district, Hiran region)",5.152149,46.199616,0.0,0.0,0,2001,5,18,A,22,12,0,0, ,0, {Truck} (Misc:Explosion),
FL-2000-000778-SOM,2000-000778,11189,FL,flood,SOM,"Southern Lower, Middle Jubba regions",5.152149,46.199616,0.0,0.0,0,2000,11,0,A,0,0,0,150000, km?,0, (Flood),
EP-2000-000757-SOM,2000-000757,11190,EP,epidemic,SOM,"Adwal region, Somaliland",5.152149,46.199616,0.0,0.0,0,2000,10,0,A,14,0,0,258, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
FL-2000-000490-SOM,2000-000490,11188,FL,flood,SOM,Mogadishu,2.0333333,45.35,0.0,0.0,0,2000,7,10,A,0,0,220000,0, km?,0, (Flood),
FL-2000-000259-SOM,2000-000259,11196,FL,flood,SOM,"Bombassa, Beletwein, Hiram region",5.152149,46.199616,0.0,0.0,0,2000,5,0,A,0,0,0,3500, km?,0, (Flood),
EP-2000-000221-SOM,2000-000221,11184,EP,epidemic,SOM,Gedo region,5.152149,46.199616,0.0,0.0,0,2000,4,0,A,390,0,0,0, vaccinated,0, {Acute watery diarrhoeal syndrome} (Diarrhoeal/Enteric),
EP-2000-000087-SOM,2000-000087,11195,EP,epidemic,SOM,"Janale, Golweyna (Shabelle Region)",5.152149,46.199616,0.0,0.0,0,2000,2,0,A,54,0,0,0, vaccinated,0, {Acute watery diarrhoeal syndrome} (Diarrhoeal/Enteric),
EP-2000-000058-SOM,2000-000058,11178,EP,epidemic,SOM,Mogadishu,2.0333333,45.35,0.0,0.0,0,2000,1,0,A,80,0,0,220, vaccinated,0, (Diarrhoeal/Enteric),
DR-2000-000016-SOM,2000-000016,11183,DR,drought,SOM,"Rabdure, Elberde, Tiyaglow,  Hudur districts (Bakol Province), Gedo, Bay, Hiran regions",5.152149,46.199616,0.0,0.0,0,2000,1,0,A,21,0,0,650000, km?,0, (Drought),
FL-1997-000265-SOM,1997-000265,18419,FL,flood,SOM,"Gedo, Middle, Lower Juba regions",5.152149,46.199616,0.0,0.0,0,1997,10,0,A,2311,0,230000,1000000,,0,,CRED EM-DAT
