glidenumber,number,docid,event,event_name,geocode,location,latitude,longitude,latitude2,longitude2,shape_type,year,month,day,status,killed,injured,homeless,affected,magnitude,duration,comments,source
FL-2003-000040-MOZ,2003-000040,17755,FL,flood,MOZ,"Pemba-Metuge district (Cabo Delgado province), Nampula province",-12.9346821,40.3496894,0.0,0.0,0,2003,2,4,A,32,0,0,0,,0,,"EM-DAT Disaster No. 20030098
"
EP-2003-000028-MOZ,2003-000028,17742,EP,epidemic,MOZ,Sofala province,-19.2039073,34.8624166,0.0,0.0,0,2003,1,1,A,14,0,0,0,,0,,"EM-DAT Disaster No. 20030054
"
DR-2003-000017-MOZ,2003-000017,17729,DR,drought,MOZ,"Magoe, Zumbo, Cahora Bassa, Changara, Moatize, Chiuta, Mutarara districts (Tete province)",-15.6596056,32.7181375,0.0,0.0,0,2003,1,0,A,9,0,0,0,,0,,"EM-DAT Disaster No. 20030035
"
FL-2003-000010-MOZ,2003-000010,17722,FL,flood,MOZ,"Nampula, Zambezia, Tete, Cabo Delgado, Moma, Angoche, Mogovolas, Mongicual",-18.665695,35.529562,0.0,0.0,0,2003,1,1,A,15,0,0,0,,0,,"EM-DAT Disaster No. 20030020
"
ST-2002-000670-MOZ,2002-000670,10627,ST,severe local storm,MOZ,Beira,-19.8333333,34.85,0.0,0.0,0,2002,10,25,A,3,17,4000,0, kph,0, (Storm),
EP-2002-000385-MOZ,2002-000385,10618,EP,epidemic,MOZ,"Pemba city, Namuno, Mocimboa da praia, Quissanga, Macomia districts (Cabo Delgado province)",-18.665695,35.529562,0.0,0.0,0,2002,4,1,A,17,0,0,2028, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
AC-2002-000336-MOZ,2002-000336,10620,AC,tech. disaster,MOZ,Between Xai Xai and Bilene,-18.665695,35.529562,0.0,0.0,0,2002,6,2,A,20,0,0,0, ,0, {Chalutier} (Water),
AC-2002-000318-MOZ,2002-000318,10619,AC,tech. disaster,MOZ,Near Tenga (Maputo province),-25.2569876,32.5372741,0.0,0.0,0,2002,5,25,A,195,168,0,0, ,0, (Rail),
DR-2002-000220-MOZ,2002-000220,10615,DR,drought,MOZ,Chibabava district (Sofala province),-18.665695,35.529562,0.0,0.0,0,2002,4,0,A,0,0,0,300000, km?,0, (Drought),
FL-2002-000163-MOZ,2002-000163,10617,FL,flood,MOZ,"Nampula, Beira",-19.8333333,34.85,0.0,0.0,0,2002,3,16,A,0,0,500,0, km?,0, (Flood),
DR-2002-000147-MOZ,2002-000147,10616,DR,drought,MOZ,"Maputo, Gaza, Inhambane provinces (South), Sofala, Tete, Zambezia provinces (Center)",-18.665695,35.529562,0.0,0.0,0,2002,3,0,A,9,0,0,600000, km?,0, (Drought),
FL-2001-000767-MOZ,2001-000767,10628,FL,flood,MOZ,,-18.665695,35.529562,0.0,0.0,0,2001,7,0,A,0,0,0,200000, km?,0, (Flood),
EP-2001-000551-MOZ,2001-000551,10611,EP,epidemic,MOZ,Mocuba district (Zambezia province),-16.85,36.9833333,0.0,0.0,0,2001,8,0,A,7,0,0,611, vaccinated,0, {Cholera} (Diarrhoeal/Enteric),
AC-2001-000458-MOZ,2001-000458,10612,AC,tech. disaster,MOZ,Zongoene coast,-18.665695,35.529562,0.0,0.0,0,2001,7,23,A,10,0,0,0, ,0," {Boat ""Manica Alpha""} (Water)",
DR-2001-000048-MOZ,2001-000048,10621,DR,drought,MOZ,Inhambane region,-22.6830732,34.1531947,0.0,0.0,0,2001,1,0,A,0,0,0,100000, km?,0, (Drought),
FL-2001-000019-MOZ,2001-000019,10622,FL,flood,MOZ,"(1) Zambezia, Sofala, Tete, Zambesia provinces +Nampula, Cabo Delgado provinces",-18.665695,35.529562,0.0,0.0,0,2001,1,0,A,79,0,0,549326, km?,0, (Flood),
ST-2000-000786-MOZ,2000-000786,10610,ST,severe local storm,MOZ,"Regone, Milange (Zambezia Province)",-18.665695,35.529562,0.0,0.0,0,2000,11,26,A,5,0,0,350, kph,0, (Storm),
ST-2000-000753-MOZ,2000-000753,10614,ST,severe local storm,MOZ,"Zambezia, Nampula provinces",-18.665695,35.529562,0.0,0.0,0,2000,11,18,A,9,0,750,0, kph,0, (Storm),
AC-2000-000562-MOZ,2000-000562,10613,AC,tech. disaster,MOZ,Dondo (Sofala province),-19.6166667,34.75,0.0,0.0,0,2000,9,6,A,32,0,0,0, ,0, (Road),
EP-2000-000242-MOZ,2000-000242,10625,EP,epidemic,MOZ,Maputo,-25.968945,32.569551,0.0,0.0,0,2000,3,0,A,0,0,0,16773, vaccinated,0, (Malaria),
ST-2000-000195-MOZ,2000-000195,10624,ST,severe local storm,MOZ,"Angoche, Moma, Mogincual (Nampula province)",-15.5657848,40.4134248,0.0,0.0,0,2000,4,7,A,1,4,300,0, kph,0, {Hudah} (Cyclone),
